gene_id	same_taxon_ids	n_taxa_raw	n_taxa_trimmed	length_raw	length_trimmed	retained_length_fraction	variable_raw	variable_trimmed	pis_raw	pis_trimmed	pis_difference	pis_retained_fraction	entropy_raw	entropy_trimmed
EOG09265JX6	True	13	13	207	187	0.9033816425120773	104	99	8	8	0	1.0	0.5651368149022178	0.5988412870842732
EOG09265K1R	True	14	14	135	111	0.8222222222222222	80	69	52	51	-1	0.9807692307692307	0.8048519949425141	0.8472732778708829
EOG09265K4K	True	13	13	232	166	0.7155172413793104	108	103	71	70	-1	0.9859154929577465	0.6024802842212307	0.8048622295498256
EOG09265K5D	True	13	13	118	83	0.7033898305084746	51	45	34	32	-2	0.9411764705882353	0.45945292737907023	0.5624751110274905
EOG09265K60	True	10	10	2143	640	0.29864675688287445	1387	545	307	218	-89	0.7100977198697068	0.8003229813919559	1.081738841149327
EOG09265KF9	True	12	12	338	112	0.33136094674556216	175	81	65	55	-10	0.8461538461538461	0.6617014003167233	0.9618548589537067
EOG09265KNL	True	14	14	122	115	0.9426229508196722	71	68	37	36	-1	0.972972972972973	0.5648345282769943	0.5722331160260116
EOG09265KPR	True	14	14	208	133	0.6394230769230769	105	86	37	36	-1	0.972972972972973	0.5051167172967903	0.638438375471413
EOG09265KQ4	True	13	13	263	197	0.7490494296577946	198	156	122	110	-12	0.9016393442622951	1.083979303749146	1.132116218429323
EOG09265KSE	True	14	14	131	85	0.648854961832061	67	54	45	39	-6	0.8666666666666667	0.5859281746321756	0.7294069929420517
EOG09265L8N	True	14	14	185	90	0.4864864864864865	80	51	31	31	0	1.0	0.3843786513955479	0.4678894500908484
EOG09265LEG	True	14	14	190	114	0.6	121	73	48	47	-1	0.9791666666666666	0.7619010560277153	0.7542150336540041
EOG09265LIB	True	14	14	259	200	0.7722007722007722	155	139	107	105	-2	0.9813084112149533	0.776452984036524	0.9147057467771005
EOG09265M8S	True	14	14	157	138	0.8789808917197452	90	81	50	48	-2	0.96	0.5327458284174296	0.535873477944537
EOG09265M98	True	12	12	461	302	0.6550976138828634	295	236	191	173	-18	0.9057591623036649	0.9023872967000794	1.119361118520614
EOG09265MAN	True	14	14	292	191	0.6541095890410958	156	120	106	92	-14	0.8679245283018868	0.6096251649645159	0.683568707071304
EOG09265NHW	True	14	14	99	95	0.9595959595959596	27	27	5	5	0	1.0	0.16274741326994877	0.1695999359339466
EOG09265OQH	True	14	14	83	80	0.963855421686747	37	34	17	16	-1	0.9411764705882353	0.3406908763382583	0.31581734141534856
EOG09265PJ3	True	13	13	143	100	0.6993006993006993	74	71	47	46	-1	0.9787234042553191	0.5729316241226147	0.7868390035331533
EOG09265PQX	True	14	14	160	98	0.6125	56	53	32	32	0	1.0	0.34042729513850256	0.5279468700372121
EOG09265PUI	True	14	14	72	69	0.9583333333333334	36	36	17	17	0	1.0	0.3614891934571013	0.3772061149117579
EOG09265QTV	True	2	2	120	100	0.8333333333333334	38	38	0	0	0		0.31666666666666665	0.38
EOG09265RGI	True	1	1	90	90	1.0	0	0	0	0	0		0.0	0.0
EOG09265RGS	True	14	14	1097	160	0.14585232452142205	105	99	67	67	0	1.0	0.10158784053674955	0.6657896631817433
EOG09265SHL	True	14	14	189	98	0.5185185185185185	62	21	8	8	0	1.0	0.2887943220605263	0.13859313132081091
EOG09265SHM	True	11	11	1962	1155	0.5886850152905199	387	183	85	20	-65	0.23529411764705882	0.21099734579316812	0.14815021249625174
